length_s,rate,wav_location,species,key,bird_id,start_time,end_time,spectrogram,syllables_sequence_pos,syllables_sequence_id
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,0.7301587301587301,0.7676190476190476,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",8,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,0.8,0.8371428571428571,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",9,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,0.8704761904761905,0.9085714285714286,"[[6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 ...
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]]",10,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,0.9374603174603173,0.9755555555555555,"[[8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 ...
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]]",11,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.006031746031746,1.045079365079365,"[[15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 ...
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]]",12,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.0758730158730159,1.1146031746031744,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",13,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.1447619047619046,1.1825396825396823,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",14,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.2136507936507934,1.2517460317460316,"[[8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 ...
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]]",15,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.2822222222222222,1.321904761904762,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",16,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.3488888888888888,1.4387301587301586,"[[17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 ...
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]]",17,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.4612698412698413,1.5568253968253967,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",18,3
1.488888888888889,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout4.wav,Junco-hyemalis,bout4,139623,1.5777777777777775,1.6673015873015873,"[[14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 ...
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]]",19,3
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.20285714285714282,0.2457142857142857,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",0,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.2704761904761905,0.31111111111111106,"[[7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 ...
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]]",1,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.3377777777777778,0.37873015873015875,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",2,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.40888888888888886,0.4441269841269841,"[[8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 ...
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]]",3,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.4711111111111111,0.512063492063492,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",4,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.5355555555555556,0.5774603174603175,"[[13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 ...
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]]",5,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.6038095238095237,0.6425396825396825,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",6,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.6679365079365079,0.7095238095238096,"[[8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 ...
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]
 [8 8 8 ... 8 8 8]]",7,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.7326984126984126,0.7752380952380952,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",8,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.8,0.8415873015873016,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",9,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.8682539682539682,0.9098412698412698,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",10,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,0.937142857142857,0.9774603174603174,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",11,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.0053968253968253,1.0453968253968253,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",12,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.0746031746031746,1.1146031746031744,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",13,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.140952380952381,1.1803174603174602,"[[5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 ...
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]]",14,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.2092063492063492,1.2492063492063492,"[[6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 ...
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]
 [6 6 6 ... 6 6 6]]",15,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.2784126984126982,1.3666666666666665,"[[17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 ...
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]
 [17 17 17 ... 17 17 17]]",16,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.3885714285714283,1.4765079365079363,"[[14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 ...
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]
 [14 14 14 ... 14 14 14]]",17,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.4996825396825395,1.5907936507936506,"[[13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 ...
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]
 [13 13 13 ... 13 13 13]]",18,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.612063492063492,1.7003174603174602,"[[15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 ...
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]]",19,4
1.6247619047619046,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout5.wav,Junco-hyemalis,bout5,139623,1.7307936507936506,1.8276190476190475,"[[15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 ...
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]
 [15 15 15 ... 15 15 15]]",20,4
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.15333333333333332,0.1895238095238095,"[[2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 ...
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]
 [2 2 2 ... 2 2 2]]",0,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.22285714285714284,0.2698412698412698,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",1,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.2911111111111111,0.3393650793650793,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",2,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.35555555555555557,0.4012698412698413,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",3,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.42571428571428566,0.4692063492063492,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",4,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.4955555555555555,0.5361904761904761,"[[16 16 16 ... 16 16 16]
 [16 16 16 ... 16 16 16]
 [16 16 16 ... 16 16 16]
 ...
 [16 16 16 ... 16 16 16]
 [16 16 16 ... 16 16 16]
 [16 16 16 ... 16 16 16]]",5,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.5650793650793651,0.6038095238095237,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",6,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.6263492063492063,0.6701587301587302,"[[11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 ...
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]
 [11 11 11 ... 11 11 11]]",7,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.6974603174603174,0.7368253968253967,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",8,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.7653968253968253,0.8053968253968253,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",9,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.8358730158730158,0.8726984126984126,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",10,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.9034920634920635,0.946984126984127,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",11,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,0.9701587301587301,1.0073015873015871,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",12,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.036190476190476,1.0749206349206348,"[[12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 ...
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]
 [12 12 12 ... 12 12 12]]",13,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.1053968253968254,1.1425396825396825,"[[4 4 4 ... 4 4 4]
 [4 4 4 ... 4 4 4]
 [4 4 4 ... 4 4 4]
 ...
 [4 4 4 ... 4 4 4]
 [4 4 4 ... 4 4 4]
 [4 4 4 ... 4 4 4]]",14,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.1746031746031744,1.2123809523809523,"[[10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 ...
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]
 [10 10 10 ... 10 10 10]]",15,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.2422222222222221,1.2793650793650793,"[[9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 ...
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]
 [9 9 9 ... 9 9 9]]",16,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.308888888888889,1.3463492063492062,"[[7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 ...
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]
 [7 7 7 ... 7 7 7]]",17,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.3784126984126983,1.4161904761904762,"[[5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 ...
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]
 [5 5 5 ... 5 5 5]]",18,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.4412698412698413,1.528888888888889,"[[22 22 22 ... 22 22 22]
 [22 22 22 ... 22 22 22]
 [22 22 22 ... 22 22 22]
 ...
 [22 22 22 ... 22 22 22]
 [22 22 22 ... 22 22 22]
 [22 22 22 ... 22 22 22]]",19,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.5495238095238093,1.6415873015873015,"[[20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 ...
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]]",20,5
1.6003174603174601,44100,tutorial_birds_dataset\Junco-hyemalis-139623_F1\Junco-hyemalis-139623_F1_bout6.wav,Junco-hyemalis,bout6,139623,1.6596825396825394,1.7536507936507935,"[[19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 ...
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]]",21,5
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.2288888888888889,0.3171428571428571,"[[18 18 18 ... 18 18 18]
 [18 18 18 ... 18 18 18]
 [18 18 18 ... 18 18 18]
 ...
 [18 18 18 ... 18 18 18]
 [18 18 18 ... 18 18 18]
 [18 18 18 ... 18 18 18]]",0,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.34476190476190477,0.4342857142857143,"[[19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 ...
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]]",1,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.4603174603174603,0.5511111111111111,"[[21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 ...
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]]",2,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.5774603174603175,0.6685714285714286,"[[21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 ...
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]]",3,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.6961904761904761,0.7853968253968253,"[[20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 ...
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]]",4,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.8117460317460317,0.9022222222222221,"[[21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 ...
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]
 [21 21 21 ... 21 21 21]]",5,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,0.9292063492063491,1.019047619047619,"[[20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 ...
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]]",6,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,1.046031746031746,1.136825396825397,"[[19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 ...
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]
 [19 19 19 ... 19 19 19]]",7,0
1.765079365079365,44100,tutorial_birds_dataset\Junco-hyemalis-79618_F1\Junco-hyemalis-79618_F1_bout1.wav,Junco-hyemalis,bout1,79618,1.1657142857142855,1.2555555555555555,"[[20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 ...
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]
 [20 20 20 ... 20 20 20]]",8,0
